feature,importance
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-19,0.0013021906
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-10,0.00128696
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-31,0.0012843645
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-40,0.0012828573
hour_sin_t-44,0.0012798127
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-39,0.0012786473
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-44,0.0012745713
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-40,0.0012730632
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-55,0.0012659493
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-14,0.0012641886
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-13,0.0012638628
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-52,0.0012550078
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-54,0.0012513744
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-58,0.0012505949
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-53,0.0012471403
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-42,0.0012451092
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-14,0.0012425203
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-45,0.0012423113
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-8,0.001239834
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-12,0.0012378776
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-60,0.0012372946
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-58,0.0012354812
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-35,0.0012354405
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-1,0.0012349454
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-57,0.0012347301
enter_fluid_temp_t-15,0.0012320234
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-36,0.0012260042
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-29,0.0012221604
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-40,0.001221882
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-13,0.0012210435
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-56,0.0012208318
hour_t-42,0.0012131514
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-7,0.0012093927
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-48,0.0012093297
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-30,0.0012087256
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-4,0.001206813
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-37,0.0012054498
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-40,0.0012052143
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-44,0.0012033838
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-24,0.0012030621
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-2,0.0012018629
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-18,0.0011995812
hour_sin_t-33,0.0011990115
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-18,0.0011981422
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-25,0.0011967984
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-60,0.0011953413
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-4,0.0011902406
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-53,0.0011882171
hour_sin_t-27,0.0011855894
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-24,0.0011828955
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-38,0.0011821636
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-60,0.0011783962
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-2,0.0011771596
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-46,0.0011767335
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-16,0.0011754411
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-8,0.0011727444
enter_fluid_temp_t-58,0.0011707651
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-9,0.0011636558
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-23,0.001162971
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-30,0.0011614604
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-21,0.0011608955
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-3,0.0011608714
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-3,0.001160776
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-26,0.0011584297
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-21,0.0011583326
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-23,0.0011572054
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-5,0.0011553298
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-36,0.0011525736
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-3,0.0011398414
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-30,0.0011373505
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-30,0.0011371742
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-37,0.0011358247
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-48,0.0011334532
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-47,0.0011313092
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-60,0.0011305336
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-48,0.0011242261
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-44,0.0011099641
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-27,0.0011089455
hour_t-15,0.0011072414
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-16,0.0010984249
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-12,0.0010983612
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-12,0.0010970156
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-3,0.0010968125
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-53,0.001095351
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-46,0.0010862933
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-38,0.00108431
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-57,0.0010824783
hour_cos_t-33,0.0010823924
hour_sin_t-58,0.0010801012
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-47,0.0010776108
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-50,0.0010772399
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-8,0.0010756758
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-1,0.0010738077
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-32,0.0010724504
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-25,0.001069424
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-15,0.0010662384
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-29,0.0010648816
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-17,0.0010628825
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-2,0.0010622428
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-48,0.0010582224
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-16,0.001057031
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-58,0.0010553868
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-36,0.0010526943
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-11,0.0010488742
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-18,0.001046982
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-8,0.0010464741
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-51,0.0010461938
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-36,0.0010459501
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-6,0.001043389
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-55,0.0010427726
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-46,0.0010348237
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-37,0.0010320522
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-11,0.0010305913
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-42,0.0010299929
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-5,0.0010286464
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-9,0.001026629
hour_t-29,0.0010260604
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-23,0.0010254263
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-13,0.0010236613
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-17,0.0010216262
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-18,0.0010206837
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-16,0.0010156066
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-44,0.0010108883
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-54,0.0010101256
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-22,0.0010087527
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-54,0.001006113
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-43,0.0010022443
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-10,0.0010007385
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-39,0.0009950688
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-53,0.000990615
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-40,0.0009882033
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-6,0.0009871859
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-36,0.0009856239
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-24,0.0009848828
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-11,0.0009825589
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-23,0.0009806175
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-51,0.0009799005
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-35,0.0009789662
hour_cos_t-37,0.00097598566
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-14,0.00097453187
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-18,0.00097312836
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-13,0.00097259314
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-43,0.0009710573
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-50,0.0009700103
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-4,0.00096783834
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-58,0.0009667749
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-53,0.00096662604
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-6,0.00096657104
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-28,0.00096413144
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-54,0.0009634781
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-55,0.0009629441
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-55,0.0009592167
hour_t-8,0.00095902494
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-4,0.0009568215
hour_cos_t-51,0.0009567382
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-36,0.00095027854
hour_sin_t-38,0.0009479217
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-52,0.00094779936
hour_cos_t-57,0.0009474177
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-41,0.0009464643
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-29,0.00094358646
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-51,0.00094331
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-44,0.00094240747
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-31,0.00093831314
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-53,0.0009359692
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-44,0.00093217695
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-37,0.00093035697
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-5,0.00092697295
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-41,0.0009221486
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-23,0.0009204897
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-22,0.0009204346
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-11,0.0009202398
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-12,0.0009202282
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-6,0.0009197552
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-58,0.0009136721
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-1,0.0009120883
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-19,0.00091206015
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-45,0.000910268
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-10,0.0009102662
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-58,0.0009086437
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-54,0.0009076859
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-23,0.0009065807
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-7,0.0009062336
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-51,0.0009049456
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-35,0.0009039758
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-4,0.00090364955
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-10,0.0009013965
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-31,0.0008998643
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-54,0.00089928665
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-27,0.00089871645
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-34,0.0008917595
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-5,0.0008907351
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-58,0.0008906595
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-34,0.0008880653
hour_sin_t-4,0.0008879857
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-2,0.0008865124
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-13,0.00088359235
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-34,0.00088355533
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-52,0.0008821293
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-37,0.0008817708
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-3,0.0008801475
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-10,0.0008798919
hour_cos_t-17,0.00087940635
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-19,0.0008764191
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-3,0.0008761981
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-40,0.00087397615
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-17,0.0008697029
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-29,0.00086372736
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-39,0.0008588438
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-29,0.0008565103
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-35,0.00085612555
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-23,0.0008529384
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-36,0.000851736
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-13,0.0008514934
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-29,0.00085042237
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-12,0.0008486901
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-39,0.0008475188
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-22,0.0008471055
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-23,0.00084209634
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-60,0.0008388215
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-46,0.00083799305
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-59,0.00083551527
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-9,0.00083505316
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-9,0.0008313312
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-40,0.0008303547
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-41,0.0008275944
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-3,0.000826942
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-9,0.0008265299
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-3,0.000824547
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-17,0.0008224149
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-36,0.0008212797
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-39,0.0008171046
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-32,0.00081665284
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-47,0.0008125335
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-41,0.0008030763
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-30,0.00080116023
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-33,0.0008006815
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-23,0.00079704105
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-14,0.0007953888
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-45,0.00079265574
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-15,0.0007912384
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-16,0.0007892981
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-1,0.0007880794
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-31,0.0007854507
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-1,0.0007780633
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-58,0.00077576167
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-49,0.00077504443
hour_sin_t-39,0.00077472115
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-8,0.0007736122
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-56,0.0007732194
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-58,0.00076809037
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-28,0.00076650875
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-39,0.0007644223
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-12,0.00076407334
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-9,0.0007625039
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-45,0.000759968
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-38,0.0007574475
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-34,0.00075659604
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-14,0.0007556237
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-29,0.0007548736
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-57,0.00075214973
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-19,0.0007517306
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-14,0.0007509645
